text,label,cleaned,vader_label,vader_score,finbert_label,finbert_confidence,finbert_score
"The mill will have capacity to produce 500,000 tonnes of pulp per year .",neutral,mill capacity produce tonne pulp per year,neutral,0.0,neutral,0.8416658043861389,0.0
"The money will be spread mainly over 2011 and 2012 , the company said .",neutral,money spread mainly company said,neutral,0.0,neutral,0.9386134743690491,0.0
"The natural source of isoprene is the tree species Hevea brasiliensis , also known as the rubber tree .",neutral,natural source isoprene tree specie hevea brasiliensis also known rubber tree,positive,0.3612,neutral,0.9301643371582031,0.0
"The new majority owners of Aspocomp Thailand Co. , Ltd are certain private persons belonging to immediate circle of Aspocomp 's present Joint Venture partner , Saha Pathana Inter-Holding Plc. .",neutral,new majority owner aspocomp thailand co ltd certain private person belonging immediate circle aspocomp present joint venture partner saha pathana interholding plc,positive,0.2732,neutral,0.9581546783447266,0.0
The new organization consists of two business units : Charging & Messaging and Finance & Administration .,neutral,new organization consists two business unit charging messaging finance administration,neutral,0.0,neutral,0.9512054920196533,0.0
The new SEPA cads will replace Finnish bank cards .,neutral,new sepa cad replace finnish bank card,neutral,0.0,neutral,0.9130801558494568,0.0
"The order comprises all production lines for a plywood mill , company said in a statement received by Lesprom Network .",neutral,order comprises production line plywood mill company said statement received lesprom network,neutral,0.0,neutral,0.9162680506706238,0.0
"The order comprises four ball mills , which will be organized in two different streams for treating ore in the Pilanesberg platinum mine .",neutral,order comprises four ball mill organized two different stream treating ore pilanesberg platinum mine,neutral,0.0,neutral,0.9471690058708191,0.0
"The order includes a new Crecent former , headbox , and reel .",neutral,order includes new crecent former headbox reel,neutral,0.0,neutral,0.8569990396499634,0.0
The output of the contracts totals 72 MWe .,neutral,output contract total mwe,neutral,0.0,neutral,0.940584659576416,0.0
"The parties have agreed not to disclose the price of the deal , the group said in a press release .",neutral,party agreed disclose price deal group said press release,positive,0.5859,neutral,0.935654878616333,0.0
The parties have agreed not to disclose the transaction value .,neutral,party agreed disclose transaction value,positive,0.7351,neutral,0.9410833716392517,0.0
"The payment date is March 25 , 2010 .",neutral,payment date march,neutral,0.0,neutral,0.9441784024238586,0.0
"The platform is based built on Intel s second-generation MID platform , called Moorestown .",neutral,platform based built intel secondgeneration mid platform called moorestown,neutral,0.0,neutral,0.9035707712173462,0.0
"The price of the 10,000 kroon par value bonds was 9663,51 kroons in the primary issue .",neutral,price kroon par value bond kroon primary issue,positive,0.34,neutral,0.950128972530365,0.0
The proposal by the Board of Directors on the issuance of option rights will otherwise correspond to the proposal by the Board of Directors in the Notice to the General Meeting .,neutral,proposal board director issuance option right otherwise correspond proposal board director notice general meeting,neutral,0.0,neutral,0.9419626593589783,0.0
The purchase sum is about EUR 10mn US$ 12.97 mn .,neutral,purchase sum eur mn u mn,neutral,0.0,neutral,0.9441726803779602,0.0
"The report examines the medical equipment business structure and operations , history and products , and provides an analysis of its key medical equipment revenue lines .",neutral,report examines medical equipment business structure operation history product provides analysis key medical equipment revenue line,neutral,0.0,neutral,0.9376198053359985,0.0
"The sale of Savcor FACE to Cencorp will result in a profit or loss which can not yet be determined , owing to factors including the valuation of the consideration shares to be received and prevailing exchange rates .",neutral,sale savcor face cencorp result profit loss yet determined owing factor including valuation consideration share received prevailing exchange rate,neutral,0.1935,negative,0.6104618906974792,-0.6104618906974792
"The sale will be finalized in September or October , the company said .",neutral,sale finalized september october company said,neutral,0.0,neutral,0.9508845210075378,0.0
"The share capital of Alma Media Corporation business ID 1944757-4 is EUR 44,767,513.80 and it is divided into 74,612,523 shares .",neutral,share capital alma medium corporation business id eur divided share,positive,0.5267,neutral,0.955426037311554,0.0
"The shares subscribed for under the stock options were registered in the Trade Register on 20 January 2011 , as of which date the new shares will establish shareholder rights .",neutral,share subscribed stock option registered trade register january date new share establish shareholder right,positive,0.5267,neutral,0.9544650316238403,0.0
The ship unloader is totally enclosed along the entire conveying line to the storage facilities .,neutral,ship unloader totally enclosed along entire conveying line storage facility,neutral,0.0,neutral,0.9504390358924866,0.0
The site will cover over six hectares .,neutral,site cover six hectare,neutral,0.0,neutral,0.9279663562774658,0.0
Their offering also covers localisation services related to production transfer to the Finnish company 's customers that already have production in Asian market or have made the decision to transfer production there .,neutral,offering also cover localisation service related production transfer finnish company customer already production asian market made decision transfer production,neutral,0.0,neutral,0.8966915607452393,0.0
They both will report to Oriola-KD 's chief executive officer Eero Hautaniemi .,neutral,report oriolakd chief executive officer eero hautaniemi,neutral,0.0,neutral,0.9490556716918945,0.0
This release is not an offer of securities for sale into the United States or elsewhere .,neutral,release offer security sale united state elsewhere,positive,0.6124,neutral,0.9497478604316711,0.0
"Tieto in Latvia is represented by IT services companies TietoEnator Alise and TietoEnator , which has operations in the industries of Financial Services Cards , Retail and Logistics and IT Outsourcing and Managed Services .",neutral,tieto latvia represented service company tietoenator alise tietoenator operation industry financial service card retail logistics outsourcing managed service,neutral,0.0,neutral,0.9494273066520691,0.0
"Together with Latvia , Cramo will operate 54 rental outlets in the Baltic States .",neutral,together latvia cramo operate rental outlet baltic state,neutral,0.0,neutral,0.8649294376373291,0.0
Two other sites will be included later on .,neutral,two site included later,neutral,0.0,neutral,0.9547236561775208,0.0
"Under a preliminary estimation , the technology park will measure about 50,000 square meters .",neutral,preliminary estimation technology park measure square meter,neutral,0.0,neutral,0.9015055298805237,0.0
Upon completion of the sale Proha would get some USD12 .7 m for its stake in Artemis .,neutral,upon completion sale proha would get usd stake artemis,neutral,0.0,neutral,0.8511412143707275,0.0
Valga Lihatoostus markets its products under the Maks & Moorits trademark .,neutral,valga lihatoostus market product mak moorits trademark,neutral,0.0,neutral,0.9522080421447754,0.0
"We know that it exists , '' Artemyev said .",neutral,know exists artemyev said,neutral,0.0,neutral,0.916078507900238,0.0
We offer our customers solutions based on renewable raw materials .,neutral,offer customer solution based renewable raw material,neutral,0.1779,neutral,0.8136444091796875,0.0
"When dialing in , the participants should quote 877417 as conference ID .",neutral,dialing participant quote conference id,neutral,0.0,neutral,0.9509178400039673,0.0
Work on the assignment has already started and is due for completion in spring 2011 .,neutral,work assignment already started due completion spring,neutral,0.0,neutral,0.8749752044677734,0.0
Yvonne Jones is owner of Chameleon Interiors .,neutral,yvonne jones owner chameleon interior,neutral,0.0,neutral,0.9247182011604309,0.0
ZAO YIT Moskovia builds housing in Moscow and its surrounding cities .,neutral,zao yit moskovia build housing moscow surrounding city,neutral,0.0,neutral,0.9240545630455017,0.0
